,,,RESIDENTIAL,,,,COMMERCIAL,,,,INDUSTRIAL,,,,TRANSPORTATION,,,,OTHER,,,,TOTAL,,,
2013,FL,Final,"12,770,123","113,293,913","8,756,316",11.27,"8,653,405","92,144,612","1,175,894",9.39,"1,246,783","16,389,522","17,865",7.61,"7,948","91,467",2,8.69,.,.,.,.,"22,678,259","221,919,514","9,950,077",10.22
2013,GA,Final,"6,135,755","53,544,411","4,101,344",11.46,"4,529,223","45,353,153","554,347",9.99,"1,972,453","31,443,424","18,979",6.27,"12,569","156,482",1,8.03,.,.,.,.,"12,649,999","130,497,470","4,674,671",9.69
2013,HI,Final,"964,882","2,608,853","422,385",36.98,"1,113,961","3,271,200","60,467",34.05,"1,082,194","3,623,111",695,29.87,0,0,0,.,.,.,.,.,"3,161,037","9,503,164","483,547",33.26
2013,IA,Final,"1,614,968","14,625,866","1,341,788",11.04,"1,049,965","12,444,635","222,048",8.44,"1,104,037","19,634,715","8,409",5.62,0,0,0,.,.,.,.,.,"3,768,970","46,705,216","1,572,245",8.07
2013,ID,Final,"803,665","8,619,262","680,929",9.32,"460,410","6,250,297","103,399",7.37,"568,510","9,338,497","26,847",6.09,0,0,0,.,.,.,.,.,"1,832,584","24,208,056","811,174",7.57
2013,IL,Final,"4,927,661","46,372,234","5,120,603",10.63,"4,110,781","50,472,706","596,676",8.14,"2,637,816","44,386,770","6,496",5.94,"30,584","573,178",4,5.34,.,.,.,.,"11,706,842","141,804,888","5,723,779",8.26
2013,IN,Final,"3,672,739","33,406,630","2,771,254",10.99,"2,328,248","24,252,010","346,936",9.60,"3,201,509","47,807,527","18,159",6.70,"2,096","21,222",1,9.87,.,.,.,.,"9,204,591","105,487,389","3,136,350",8.73
2013,KS,Final,"1,582,807","13,593,003","1,222,978",11.64,"1,475,546","15,245,028","224,512",9.68,"813,904","11,009,366","26,390",7.39,0,0,0,.,.,.,.,.,"3,872,257","39,847,397","1,473,880",9.72
2013,KY,Final,"2,623,038","26,788,098","1,935,241",9.79,"1,798,004","21,004,194","297,108",8.56,"2,094,351","36,971,550","7,184",5.66,0,0,0,.,.,.,.,.,"6,515,394","84,763,842","2,239,533",7.69
2013,LA,Final,"2,895,482","30,709,206","2,011,042",9.43,"2,173,960","24,253,945","281,834",8.96,"1,825,435","30,833,438","19,018",5.92,"1,072","11,343",1,9.45,.,.,.,.,"6,895,949","85,807,932","2,311,895",8.04
2013,MA,Final,"3,282,074","20,727,624","2,708,757",15.83,"2,521,429","17,713,103","391,860",14.23,"2,169,240","16,463,343","16,593",13.18,"47,149","361,004",2,13.06,.,.,.,.,"8,019,892","55,265,074","3,117,212",14.51
2013,MD,Final,"3,638,091","27,448,367","2,218,947",13.25,"3,201,690","29,966,199","247,168",10.68,"329,886","3,943,942","8,788",8.36,"45,807","540,970",5,8.47,.,.,.,.,"7,215,474","61,899,478","2,474,908",11.66
2013,ME,Final,"669,227","4,662,303","704,774",14.35,"471,461","4,015,604","89,337",11.74,"265,002","3,177,140","2,962",8.34,0,0,0,.,.,.,.,.,"1,405,690","11,855,047","797,073",11.86
2013,MI,Final,"4,962,369","34,013,168","4,265,257",14.59,"4,170,783","37,697,520","520,323",11.06,"2,416,682","31,321,534","13,416",7.72,533,"6,083",1,8.77,.,.,.,.,"11,550,367","103,038,305","4,798,997",11.21
2013,MN,Final,"2,698,103","22,849,542","2,329,719",11.81,"2,170,780","23,041,186","281,175",9.42,"1,587,306","22,734,273","11,380",6.98,"1,870","19,102",1,9.79,.,.,.,.,"6,458,059","68,644,103","2,622,275",9.41
2013,MO,Final,"3,745,002","35,318,204","2,708,932",10.60,"2,686,659","30,515,252","371,718",8.80,"1,104,696","17,551,296","10,274",6.29,"1,735","22,205",1,7.81,.,.,.,.,"7,538,092","83,406,957","3,090,924",9.04
2013,MS,Final,"1,989,585","18,462,415","1,260,890",10.78,"1,433,114","14,187,814","228,506",10.10,"1,022,567","16,131,761","7,164",6.34,0,0,0,.,.,.,.,.,"4,445,266","48,781,990","1,496,561",9.11
2013,MT,Final,"508,873","4,926,471","477,261",10.33,"466,259","4,889,642","101,216",9.54,"229,520","4,229,061","8,692",5.43,0,0,0,.,.,.,.,.,"1,204,652","14,045,174","587,168",8.58
2013,NC,Final,"6,172,487","56,251,297","4,268,014",10.97,"4,085,188","46,648,766","654,741",8.76,"1,732,933","26,872,437","10,275",6.45,588,"7,405",1,7.94,.,.,.,.,"11,991,196","129,779,905","4,933,032",9.24
2013,ND,Final,"459,360","5,038,846","348,484",9.12,"476,912","5,685,146","66,797",8.39,"378,338","5,308,975","6,683",7.13,0,0,0,.,.,.,.,.,"1,314,610","16,032,967","421,964",8.20
2013,NE,Final,"1,037,786","10,062,159","810,844",10.31,"807,459","9,387,074","148,634",8.60,"837,384","11,251,372","56,360",7.44,0,0,0,.,.,.,.,.,"2,682,629","30,700,605","1,015,838",8.74
2013,NH,Final,"743,587","4,553,871","603,627",16.33,"610,718","4,516,866","105,459",13.52,"224,839","1,972,539","3,371",11.40,0,0,0,.,.,.,.,.,"1,579,144","11,043,276","712,458",14.30
2013,NJ,Final,"4,489,692","28,544,638","3,461,107",15.73,"4,883,739","38,231,099","482,105",12.77,"816,914","7,565,722","12,369",10.80,"31,898","300,940",5,10.60,.,.,.,.,"10,222,244","74,642,399","3,955,586",13.69
2013,NM,Final,"794,916","6,803,987","865,195",11.68,"874,970","8,982,563","138,800",9.74,"462,597","7,278,476","8,675",6.36,0,0,0,.,.,.,.,.,"2,132,483","23,065,026","1,012,670",9.25
2013,NV,Final,"1,444,315","12,142,431","1,094,769",11.89,"838,527","9,301,939","158,356",9.01,"896,458","13,758,569","3,782",6.52,701,"8,276",1,8.47,.,.,.,.,"3,180,001","35,211,215","1,256,907",9.03
2013,NY,Final,"9,543,510","50,777,369","7,027,862",18.79,"11,721,657","76,342,319","1,040,401",15.35,"1,179,389","17,910,950","7,959",6.58,"391,038","2,864,489",6,13.65,.,.,.,.,"22,835,593","147,895,127","8,076,228",15.44
2013,OH,Final,"6,264,302","52,158,094","4,875,342",12.01,"4,367,476","46,717,859","613,966",9.35,"3,196,429","51,387,011","19,358",6.22,"2,917","44,054",2,6.62,.,.,.,.,"13,831,124","150,307,018","5,508,668",9.20
2013,OK,Final,"2,244,427","23,199,968","1,693,145",9.67,"1,541,200","19,843,129","271,696",7.77,"927,308","16,886,075","18,470",5.49,0,0,0,.,.,.,.,.,"4,712,935","59,929,172","1,983,311",7.86
2013,OR,Final,"1,913,137","19,328,558","1,650,799",9.90,"1,395,822","16,080,354","235,186",8.68,"707,973","12,209,593","23,391",5.80,"1,996","22,473",4,8.88,.,.,.,.,"4,018,928","47,640,978","1,909,379",8.44
2013,PA,Final,"6,938,374","54,251,847","5,272,852",12.79,"3,990,880","43,145,011","689,359",9.25,"3,347,992","48,043,117","24,601",6.97,"63,526","813,788",4,7.81,.,.,.,.,"14,340,771","146,253,763","5,986,815",9.81
2013,RI,Final,"481,013","3,164,692","438,199",15.20,"473,698","3,667,095","58,318",12.92,"109,106","922,911","1,913",11.82,"3,443","26,424",1,13.03,.,.,.,.,"1,067,261","7,781,122","498,431",13.72
2013,SC,Final,"3,455,720","28,812,518","2,135,430",11.99,"2,086,085","21,120,198","346,023",9.88,"1,722,902","28,669,378","4,478",6.01,0,0,0,.,.,.,.,.,"7,264,707","78,602,094","2,485,932",9.24
2013,SD,Final,"494,855","4,824,150","381,075",10.26,"396,838","4,661,845","69,439",8.51,"189,746","2,723,804","3,531",6.97,0,0,0,.,.,.,.,.,"1,081,439","12,209,799","454,046",8.86
2013,TN,Final,"4,083,088","40,905,924","2,738,542",9.98,"3,356,761","33,574,605","469,380",10.00,"1,412,984","22,461,702","1,191",6.29,208,"1,782",1,11.68,.,.,.,.,"8,853,041","96,944,013","3,209,114",9.13
2013,TX,Final,"15,926,136","140,272,607","9,954,290",11.35,"10,944,864","136,516,037","1,366,818",8.02,"5,920,133","101,967,843","95,877",5.81,"6,190","60,767",3,10.19,.,.,.,.,"32,797,323","378,817,254","11,416,989",8.66
2013,UT,Final,"974,822","9,401,748","981,193",10.37,"915,606","11,007,765","116,261",8.32,"587,626","10,010,410","9,628",5.87,"5,779","54,111",1,10.68,.,.,.,.,"2,483,833","30,474,034","1,107,082",8.15
2013,VA,Final,"4,924,510","45,416,253","3,273,501",10.84,"3,820,166","47,750,595","422,710",8.00,"1,136,239","17,150,375","3,584",6.63,"15,897","194,604",1,8.17,.,.,.,.,"9,896,812","110,511,827","3,699,796",8.96
2013,VT,Final,"364,245","2,125,435","311,306",17.14,"295,636","2,016,501","51,734",14.66,"156,753","1,445,776",224,10.84,0,0,0,.,.,.,.,.,"816,634","5,587,712","363,264",14.61
2013,WA,Final,"3,129,362","35,983,486","2,880,006",8.70,"2,307,207","29,658,670","360,850",7.78,"1,152,363","27,234,626","27,808",4.23,478,"5,941",6,8.04,.,.,.,.,"6,589,411","92,882,723","3,268,669",7.09
2013,WI,Final,"2,993,098","22,095,922","2,619,665",13.55,"2,542,086","23,658,373","341,648",10.74,"1,729,642","23,369,748","4,724",7.40,0,0,0,.,.,.,.,.,"7,264,826","69,124,043","2,966,037",10.51
2013,WV,Final,"1,103,102","11,581,825","863,641",9.52,"636,469","7,793,517","139,515",8.17,"745,335","12,020,526","12,314",6.20,346,"3,982",1,8.68,.,.,.,.,"2,485,252","31,399,850","1,015,472",7.91
2013,WY,Final,"287,380","2,829,496","263,609",10.16,"348,530","4,066,842","58,013",8.57,"652,083","10,157,176","10,132",6.42,0,0,0,.,.,.,.,.,"1,287,993","17,053,514","331,754",7.55
2013,US,Final,"169,130,640","1,394,812,129","127,776,941",12.13,"137,188,490","1,337,078,777","17,679,466",10.26,"67,933,816","985,351,874","831,734",6.89,"804,793","7,625,041",74,10.55,.,.,.,.,"375,057,738","3,724,867,821","146,288,214",10.07
2014,AK,Final,"391,068","2,043,614","281,433",19.14,"472,078","2,761,518","51,009",17.09,"212,988","1,359,680","1,287",15.66,0,0,0,.,.,.,.,.,"1,076,133","6,164,812","333,730",17.46
2014,AL,Final,"3,781,917","32,929,598","2,169,785",11.48,"2,473,586","22,929,309","360,903",10.79,"2,130,887","34,634,820","7,234",6.15,0,0,0,.,.,.,.,.,"8,386,390","90,493,727","2,537,922",9.27
2014,AR,Final,"1,753,284","18,441,119","1,345,007",9.51,"964,795","11,988,033","185,841",8.05,"1,002,428","16,650,718","35,683",6.02,49,431,2,11.35,.,.,.,.,"3,720,556","47,080,301","1,566,533",7.90
2014,AZ,Final,"3,848,998","32,346,079","2,661,692",11.90,"2,967,741","29,289,879","312,220",10.13,"947,683","14,661,727","7,708",6.46,0,0,0,.,.,.,.,.,"7,764,422","76,297,685","2,981,620",10.18
2014,CA,Final,"14,517,393","89,360,680","13,256,067",16.25,"18,663,231","119,494,062","1,676,201",15.62,"6,525,678","52,898,430","146,943",12.34,"74,025","831,614",13,8.90,.,.,.,.,"39,780,326","262,584,786","15,079,224",15.15
2014,CO,Final,"2,203,838","18,092,932","2,193,519",12.18,"2,029,053","20,129,360","360,235",10.08,"1,129,370","15,110,188","19,232",7.47,"6,910","64,041",1,10.79,.,.,.,.,"5,369,170","53,396,521","2,572,988",10.06
2014,CT,Final,"2,523,349","12,777,579","1,459,240",19.75,"2,004,629","12,893,531","155,372",15.55,"453,957","3,514,798","4,648",12.92,"22,043","168,552",4,13.08,.,.,.,.,"5,003,978","29,354,460","1,619,264",17.05
2014,DC,Final,"263,973","2,072,205","239,355",12.74,"1,042,419","8,548,237","26,463",12.19,"20,367","242,149",1,8.41,"29,119","330,998",1,8.80,.,.,.,.,"1,355,878","11,193,589","265,820",12.11
2014,DE,Final,"617,400","4,644,841","407,508",13.29,"440,657","4,197,298","52,202",10.50,"214,197","2,496,338",863,8.58,0,0,0,.,.,.,.,.,"1,272,255","11,338,477","460,572",11.22
2014,FL,Final,"13,854,538","116,535,263","8,891,018",11.89,"9,169,986","92,925,670","1,180,767",9.87,"1,306,052","16,522,425","18,777",7.90,"8,760","94,753",2,9.25,.,.,.,.,"24,339,336","226,078,111","10,090,564",10.77
2014,GA,Final,"6,659,464","57,167,387","4,137,055",11.65,"4,827,025","46,608,275","552,699",10.36,"2,115,659","31,849,136","20,300",6.64,"11,527","165,134",1,6.98,.,.,.,.,"13,613,674","135,789,932","4,710,055",10.03
2014,HI,Final,"957,073","2,583,770","425,168",37.04,"1,095,476","3,201,898","60,679",34.21,"1,114,946","3,689,784",716,30.22,0,0,0,.,.,.,.,.,"3,167,495","9,475,452","486,563",33.43
2014,IA,Final,"1,610,036","14,426,582","1,348,629",11.16,"1,070,319","12,339,098","224,173",8.67,"1,166,905","20,436,173","7,395",5.71,0,0,0,.,.,.,.,.,"3,847,259","47,201,853","1,580,197",8.15
2014,ID,Final,"791,099","8,134,913","690,276",9.72,"476,481","6,127,911","104,462",7.78,"573,888","8,970,460","27,128",6.40,0,0,0,.,.,.,.,.,"1,841,468","23,233,284","821,866",7.93
2014,IL,Final,"5,481,125","46,009,458","5,145,020",11.91,"4,687,910","50,619,480","600,243",9.26,"3,037,246","44,329,683","6,099",6.85,"39,853","581,666",3,6.85,.,.,.,.,"13,246,133","141,540,287","5,751,365",9.36
2014,IN,Final,"3,861,636","33,703,965","2,784,660",11.46,"2,403,018","24,129,606","348,689",9.96,"3,419,485","49,088,427","18,108",6.97,"2,091","20,506",1,10.20,.,.,.,.,"9,686,229","106,942,504","3,151,458",9.06
2014,KS,Final,"1,665,583","13,684,952","1,228,849",12.17,"1,558,211","15,382,745","226,035",10.13,"896,511","11,493,909","26,784",7.80,0,0,0,.,.,.,.,.,"4,120,305","40,561,606","1,481,668",10.16
2014,KY,Final,"2,785,001","27,399,768","1,939,486",10.16,"1,807,976","19,156,540","297,181",9.44,"1,832,517","32,282,616","7,376",5.68,0,0,0,.,.,.,.,.,"6,425,494","78,838,924","2,244,043",8.15
2014,LA,Final,"3,005,472","31,400,683","2,026,221",9.57,"2,229,210","24,492,775","297,785",9.10,"2,099,881","34,723,345","19,552",6.05,"1,068","11,513",1,9.27,.,.,.,.,"7,335,630","90,628,316","2,343,559",8.09
2014,MA,Final,"3,490,569","20,071,160","2,720,127",17.39,"3,827,051","26,076,208","398,717",14.68,"1,014,262","7,960,941","14,894",12.74,"31,636","360,983",3,8.76,.,.,.,.,"8,363,519","54,469,292","3,133,741",15.35
2014,MD,Final,"3,746,115","27,487,633","2,234,962",13.63,"3,324,584","29,804,342","248,362",11.15,"347,692","3,847,954","8,780",9.04,"46,246","543,940",5,8.50,.,.,.,.,"7,464,636","61,683,869","2,492,110",12.10
2014,ME,Final,"711,813","4,660,605","706,952",15.27,"506,147","3,984,570","91,541",12.70,"300,411","3,357,486","3,023",8.95,0,0,0,.,.,.,.,.,"1,518,372","12,002,661","801,516",12.65
2014,MI,Final,"4,846,496","33,514,991","4,273,127",14.46,"4,060,031","37,348,927","522,422",10.87,"2,491,113","32,445,935","13,287",7.68,400,"4,245",2,9.43,.,.,.,.,"11,398,040","103,314,098","4,808,838",11.03
2014,MN,Final,"2,737,895","22,791,466","2,345,847",12.01,"2,249,026","22,827,840","284,976",9.85,"1,551,691","23,076,348","9,895",6.72,"2,321","23,713",1,9.79,.,.,.,.,"6,540,932","68,719,367","2,640,719",9.52
2014,MO,Final,"3,807,788","35,792,644","2,724,540",10.64,"2,728,701","30,665,251","371,487",8.90,"1,106,218","17,398,747","10,280",6.36,"1,700","21,755",1,7.81,.,.,.,.,"7,644,407","83,878,397","3,106,308",9.11
2014,MS,Final,"2,141,264","18,922,097","1,263,581",11.32,"1,525,368","14,174,583","230,415",10.76,"1,077,019","16,311,951","10,920",6.60,0,0,0,.,.,.,.,.,"4,743,652","49,408,631","1,504,916",9.60
2014,MT,Final,"505,962","4,969,243","485,038",10.18,"472,750","4,903,160","103,131",9.64,"232,314","4,229,989","9,597",5.49,0,0,0,.,.,.,.,.,"1,211,025","14,102,392","597,766",8.59
2014,NC,Final,"6,511,383","58,649,994","4,303,474",11.10,"4,157,748","47,509,563","655,838",8.75,"1,751,829","26,964,549","10,354",6.50,680,"8,670",1,7.84,.,.,.,.,"12,421,640","133,132,776","4,969,667",9.33
2014,ND,Final,"490,071","5,357,514","360,169",9.15,"474,723","5,403,497","67,868",8.79,"569,870","7,478,721","8,605",7.62,0,0,0,.,.,.,.,.,"1,534,664","18,239,732","436,643",8.41
2014,NE,Final,"1,043,023","10,028,238","817,416",10.40,"831,284","9,525,524","151,374",8.73,"797,052","10,668,406","57,425",7.47,0,0,0,.,.,.,.,.,"2,671,358","30,222,168","1,026,215",8.84
2014,NH,Final,"790,656","4,510,487","606,882",17.53,"640,173","4,464,530","105,840",14.34,"234,900","1,969,064","3,343",11.93,0,0,0,.,.,.,.,.,"1,665,729","10,944,081","716,065",15.22
2014,NJ,Final,"4,400,228","27,892,582","3,470,875",15.78,"5,015,629","38,154,090","511,332",13.15,"855,757","7,516,616","12,313",11.38,"31,575","302,790",6,10.43,.,.,.,.,"10,303,188","73,866,078","3,994,526",13.95
2014,NM,Final,"812,034","6,611,970","869,874",12.28,"921,898","8,976,354","139,873",10.27,"497,592","7,526,898","9,111",6.61,0,0,0,.,.,.,.,.,"2,231,524","23,115,222","1,018,858",9.65
2014,NV,Final,"1,541,121","11,916,521","1,110,533",12.93,"892,029","9,418,091","157,984",9.47,"977,319","13,732,695","3,689",7.12,768,"8,299",1,9.25,.,.,.,.,"3,411,238","35,075,606","1,272,206",9.73
2014,NY,Final,"10,031,316","49,974,914","7,046,830",20.07,"12,340,776","76,540,813","1,045,565",16.12,"1,184,255","18,002,976","7,863",6.58,"394,180","2,853,210",6,13.82,.,.,.,.,"23,950,528","147,371,913","8,100,264",16.25
2014,OH,Final,"6,598,181","52,804,334","4,882,160",12.50,"4,618,293","47,004,594","619,288",9.83,"3,440,917","50,829,251","19,210",6.77,"3,646","41,534",2,8.78,.,.,.,.,"14,661,037","150,679,713","5,520,661",9.73
2014,OK,Final,"2,343,199","23,351,144","1,710,347",10.03,"1,654,314","20,448,774","275,275",8.09,"1,038,884","17,773,456","18,235",5.85,0,0,0,.,.,.,.,.,"5,036,397","61,573,374","2,003,856",8.18
2014,OR,Final,"1,948,732","18,617,613","1,669,122",10.47,"1,403,691","16,039,418","229,828",8.75,"755,415","12,654,475","23,355",5.97,"2,160","23,447",4,9.21,.,.,.,.,"4,109,998","47,334,953","1,922,309",8.68
2014,PA,Final,"7,217,831","54,195,335","5,289,207",13.32,"4,215,606","43,347,918","690,546",9.73,"3,580,987","48,317,693","24,222",7.41,"63,255","826,752",5,7.65,.,.,.,.,"15,077,678","146,687,698","6,003,980",10.28
2014,RI,Final,"527,115","3,070,347","438,878",17.17,"532,579","3,657,679","58,346",14.56,"114,111","887,150","1,884",12.86,"4,158","27,928",1,14.89,.,.,.,.,"1,177,963","7,643,104","499,109",15.41
2014,SC,Final,"3,824,288","30,715,986","2,157,087",12.45,"2,225,574","21,655,593","349,431",10.28,"1,839,963","29,248,186","4,561",6.29,0,0,0,.,.,.,.,.,"7,889,824","81,619,765","2,511,080",9.67
2014,SD,Final,"505,345","4,827,368","384,745",10.47,"406,420","4,572,324","69,698",8.89,"206,414","2,955,034","3,798",6.99,0,0,0,.,.,.,.,.,"1,118,180","12,354,726","458,240",9.05
2014,TN,Final,"4,392,023","42,538,248","2,756,931",10.32,"3,476,761","33,497,350","471,794",10.38,"1,548,714","24,182,470","1,271",6.40,100,"1,162",1,8.57,.,.,.,.,"9,417,597","100,219,230","3,229,997",9.40
2014,TX,Final,"16,715,817","140,899,744","10,138,871",11.86,"11,379,847","139,432,095","1,432,463",8.16,"6,727,425","109,165,495","101,635",6.16,"8,909","172,486",3,5.17,.,.,.,.,"34,831,998","389,669,820","11,672,971",8.94
2014,UT,Final,"954,231","8,963,971","1,000,410",10.65,"943,134","11,053,251","117,918",8.53,"606,015","9,965,115","9,656",6.08,"6,274","60,682",1,10.34,.,.,.,.,"2,509,653","30,043,019","1,127,985",8.35
2014,VA,Final,"5,155,281","46,443,716","3,303,675",11.10,"3,892,715","47,751,655","422,929",8.15,"1,219,659","17,700,993","3,653",6.89,"16,642","202,017",1,8.24,.,.,.,.,"10,284,297","112,098,381","3,730,258",9.17
2014,VT,Final,"370,673","2,121,347","310,932",17.47,"295,698","2,030,520","52,453",14.56,"145,111","1,417,994",224,10.23,0,0,0,.,.,.,.,.,"811,481","5,569,861","363,608",14.57
2014,WA,Final,"3,040,586","35,082,958","2,907,700",8.67,"2,313,564","29,040,310","359,216",7.97,"1,211,294","28,012,775","30,308",4.32,401,"4,734",6,8.48,.,.,.,.,"6,565,845","92,140,777","3,297,231",7.13
2014,WI,Final,"2,996,152","21,925,712","2,631,429",13.67,"2,558,476","23,757,494","345,898",10.77,"1,790,586","23,811,549","5,461",7.52,0,0,0,.,.,.,.,.,"7,345,214","69,494,755","2,982,787",10.57
2014,WV,Final,"1,119,698","11,990,728","862,867",9.34,"629,468","7,876,429","140,697",7.99,"753,085","12,828,949","12,146",5.87,0,0,0,.,.,.,.,.,"2,502,251","32,696,106","1,015,710",7.65
2014,WY,Final,"288,879","2,752,313","265,717",10.50,"355,296","4,000,291","58,174",8.88,"686,237","10,381,471","10,324",6.61,0,0,0,.,.,.,.,.,"1,330,413","17,134,075","334,216",7.76
2014,US,Final,"176,178,008","1,407,208,311","128,680,294",12.52,"145,253,154","1,352,158,263","17,853,836",10.74,"70,854,754","997,576,138","839,154",7.10,"810,494","7,757,555",79,10.45,.,.,.,.,"393,096,410","3,764,700,267","147,373,362",10.44
2015,AK,Preliminary,"411,111","2,042,629","283,257",20.13,"497,718","2,795,373","50,588",17.81,"197,087","1,327,574","1,315",14.85,0,0,0,.,.,.,.,.,"1,105,916","6,165,576","335,160",17.94
2015,AL,Preliminary,"3,762,885","31,972,823","2,197,826",11.77,"2,471,738","22,634,364","362,772",10.92,"2,077,914","34,144,120","8,125",6.09,0,0,0,.,.,.,.,.,"8,312,537","88,751,306","2,568,723",9.37
2015,AR,Preliminary,"1,796,848","18,256,068","1,359,197",9.84,"1,001,322","12,107,093","186,689",8.27,"979,183","15,982,207","35,791",6.13,46,437,2,10.52,.,.,.,.,"3,777,398","46,345,804","1,581,679",8.15
2015,AZ,Preliminary,"4,052,000","33,268,928","2,681,458",12.18,"3,068,673","29,315,199","312,799",10.47,"921,249","14,710,544","6,677",6.26,584,"6,216",1,9.40,.,.,.,.,"8,042,506","77,300,887","3,000,934",10.40
2015,CA,Preliminary,"15,228,183","89,477,964","13,378,837",17.02,"18,497,865","117,138,315","1,671,205",15.79,"6,349,131","51,500,228","147,672",12.33,"75,983","866,661",13,8.77,.,.,.,.,"40,151,162","258,983,169","15,197,726",15.50
2015,CO,Preliminary,"2,221,167","18,541,605","2,224,169",11.98,"1,977,487","20,141,776","352,929",9.82,"1,094,462","15,463,613","14,345",7.08,"6,477","64,264",1,10.08,.,.,.,.,"5,299,594","54,211,257","2,591,444",9.78
2015,CT,Preliminary,"2,699,882","12,917,987","1,469,113",20.90,"2,073,632","13,003,738","151,752",15.95,"436,679","3,363,823","4,446",12.98,"26,473","195,889",3,13.51,.,.,.,.,"5,236,666","29,481,437","1,625,314",17.76
2015,DC,Preliminary,"323,907","2,496,559","247,469",12.97,"988,408","8,221,610","25,439",12.02,"22,620","256,229",1,8.83,"31,271","333,832",1,9.37,.,.,.,.,"1,366,207","11,308,230","272,910",12.08
